FID;NOMBRE;CATEGORIA;COMUNA;Manzanas;Personas;Hombres;Mujeres;Edad0a9;Edad10a19;Edad20a29;Edad30a39;Edad40a49;Edad50a59;Edad60a69;Edad70a79;Edad80omas;Viviendas;Hogares;HogaresDes;EstratoN1;EstratoN2;EstratoN3;EstratoN4;EstratoN5;EstratoN6
170;Moneque;A. URBANO;COMUNA 02;1,000000000000000;65,000000000000000;29,000000000000000;36,000000000000000;8,000000000000000;13,000000000000000;11,000000000000000;4,000000000000000;8,000000000000000;8,000000000000000;9,000000000000000;2,000000000000000;2,000000000000000;23,000000000000000;20,000000000000000;3,000000000000000;18,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
171;NAPOLES;BARRIO;COMUNA 04;19,000000000000000;1062,000000000000000;543,000000000000000;519,000000000000000;184,000000000000000;190,000000000000000;191,000000000000000;145,000000000000000;143,000000000000000;100,000000000000000;58,000000000000000;29,000000000000000;22,000000000000000;277,000000000000000;309,000000000000000;4,000000000000000;192,000000000000000;28,000000000000000;4,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
172;NARINO;BARRIO;COMUNA 04;26,000000000000000;1716,000000000000000;879,000000000000000;837,000000000000000;254,000000000000000;245,000000000000000;341,000000000000000;216,000000000000000;218,000000000000000;182,000000000000000;129,000000000000000;93,000000000000000;38,000000000000000;464,000000000000000;561,000000000000000;20,000000000000000;179,000000000000000;202,000000000000000;12,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
173;NORTE BAJO;BARRIO;COMUNA 03;14,000000000000000;1216,000000000000000;594,000000000000000;622,000000000000000;161,000000000000000;156,000000000000000;227,000000000000000;170,000000000000000;164,000000000000000;152,000000000000000;101,000000000000000;51,000000000000000;34,000000000000000;400,000000000000000;419,000000000000000;15,000000000000000;12,000000000000000;293,000000000000000;47,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
174;NUEVA COLOMBIA;BARRIO;COMUNA 02;11,000000000000000;388,000000000000000;196,000000000000000;192,000000000000000;76,000000000000000;53,000000000000000;90,000000000000000;65,000000000000000;37,000000000000000;34,000000000000000;21,000000000000000;10,000000000000000;2,000000000000000;122,000000000000000;108,000000000000000;2,000000000000000;100,000000000000000;4,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
175;NUEVA FONTANA;BARRIO;COMUNA 10;6,000000000000000;456,000000000000000;195,000000000000000;261,000000000000000;38,000000000000000;61,000000000000000;71,000000000000000;62,000000000000000;66,000000000000000;78,000000000000000;51,000000000000000;23,000000000000000;6,000000000000000;156,000000000000000;146,000000000000000;9,000000000000000;0,000000000000000;0,000000000000000;27,000000000000000;111,000000000000000;0,000000000000000;0,000000000000000
176;NUEVA GRANADA;BARRIO;COMUNA 09;8,000000000000000;677,000000000000000;317,000000000000000;360,000000000000000;72,000000000000000;88,000000000000000;119,000000000000000;80,000000000000000;100,000000000000000;100,000000000000000;52,000000000000000;34,000000000000000;32,000000000000000;185,000000000000000;190,000000000000000;6,000000000000000;0,000000000000000;2,000000000000000;141,000000000000000;34,000000000000000;0,000000000000000;0,000000000000000
177;NUEVO SOTOMAYOR;BARRIO;COMUNA 12;19,000000000000000;2744,000000000000000;1195,000000000000000;1549,000000000000000;237,000000000000000;242,000000000000000;456,000000000000000;449,000000000000000;380,000000000000000;372,000000000000000;327,000000000000000;188,000000000000000;93,000000000000000;1317,000000000000000;1084,000000000000000;197,000000000000000;6,000000000000000;1,000000000000000;10,000000000000000;998,000000000000000;9,000000000000000;8,000000000000000
178;Nogal I y II;A. RURAL; ;16,000000000000000;857,000000000000000;423,000000000000000;434,000000000000000;171,000000000000000;159,000000000000000;159,000000000000000;121,000000000000000;112,000000000000000;66,000000000000000;34,000000000000000;26,000000000000000;9,000000000000000;266,000000000000000;252,000000000000000;23,000000000000000;234,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
179;Nuevo Horizonte de la Mano de*;A. URBANO;COMUNA 02;15,000000000000000;781,000000000000000;368,000000000000000;413,000000000000000;177,000000000000000;166,000000000000000;156,000000000000000;104,000000000000000;87,000000000000000;53,000000000000000;27,000000000000000;6,000000000000000;5,000000000000000;224,000000000000000;217,000000000000000;8,000000000000000;183,000000000000000;25,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
180;OLAS ALTAS;BARRIO;COMUNA 01;3,000000000000000;313,000000000000000;161,000000000000000;152,000000000000000;37,000000000000000;49,000000000000000;57,000000000000000;49,000000000000000;39,000000000000000;34,000000000000000;22,000000000000000;17,000000000000000;9,000000000000000;89,000000000000000;100,000000000000000;2,000000000000000;12,000000000000000;64,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
181;OLAS BAJAS;BARRIO;COMUNA 01;9,000000000000000;957,000000000000000;468,000000000000000;489,000000000000000;131,000000000000000;164,000000000000000;162,000000000000000;122,000000000000000;125,000000000000000;112,000000000000000;65,000000000000000;39,000000000000000;37,000000000000000;251,000000000000000;319,000000000000000;11,000000000000000;70,000000000000000;161,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
182;OLAS II;BARRIO;COMUNA 02;6,000000000000000;717,000000000000000;334,000000000000000;383,000000000000000;114,000000000000000;127,000000000000000;122,000000000000000;123,000000000000000;67,000000000000000;71,000000000000000;52,000000000000000;28,000000000000000;13,000000000000000;236,000000000000000;209,000000000000000;7,000000000000000;189,000000000000000;13,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
183;OMAGA I;BARRIO;COMUNA 01;2,000000000000000;212,000000000000000;98,000000000000000;114,000000000000000;28,000000000000000;34,000000000000000;31,000000000000000;31,000000000000000;27,000000000000000;33,000000000000000;17,000000000000000;6,000000000000000;5,000000000000000;58,000000000000000;80,000000000000000;1,000000000000000;7,000000000000000;48,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
184;OMAGA II;BARRIO;COMUNA 01;7,000000000000000;632,000000000000000;298,000000000000000;334,000000000000000;105,000000000000000;113,000000000000000;128,000000000000000;90,000000000000000;75,000000000000000;68,000000000000000;21,000000000000000;22,000000000000000;10,000000000000000;204,000000000000000;193,000000000000000;16,000000000000000;142,000000000000000;25,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
185;PABLO VI;BARRIO;COMUNA 08;11,000000000000000;1532,000000000000000;723,000000000000000;809,000000000000000;221,000000000000000;227,000000000000000;278,000000000000000;208,000000000000000;186,000000000000000;206,000000000000000;90,000000000000000;72,000000000000000;44,000000000000000;447,000000000000000;464,000000000000000;26,000000000000000;8,000000000000000;383,000000000000000;25,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
186;PAISAJES NORTE;BARRIO;COMUNA 01;9,000000000000000;444,000000000000000;210,000000000000000;234,000000000000000;78,000000000000000;103,000000000000000;87,000000000000000;60,000000000000000;60,000000000000000;35,000000000000000;11,000000000000000;7,000000000000000;3,000000000000000;121,000000000000000;157,000000000000000;3,000000000000000;108,000000000000000;8,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
187;PAN DE AZUCAR;BARRIO;COMUNA 12;22,000000000000000;1502,000000000000000;704,000000000000000;798,000000000000000;110,000000000000000;144,000000000000000;187,000000000000000;183,000000000000000;203,000000000000000;269,000000000000000;208,000000000000000;125,000000000000000;73,000000000000000;614,000000000000000;541,000000000000000;53,000000000000000;0,000000000000000;2,000000000000000;1,000000000000000;190,000000000000000;71,000000000000000;263,000000000000000
188;PANTANO II;BARRIO;COMUNA 05;9,000000000000000;532,000000000000000;250,000000000000000;282,000000000000000;90,000000000000000;100,000000000000000;116,000000000000000;58,000000000000000;76,000000000000000;53,000000000000000;18,000000000000000;18,000000000000000;3,000000000000000;148,000000000000000;153,000000000000000;10,000000000000000;130,000000000000000;2,000000000000000;2,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
189;PANTANO III;BARRIO;COMUNA 05;1,000000000000000;72,000000000000000;41,000000000000000;31,000000000000000;15,000000000000000;8,000000000000000;15,000000000000000;17,000000000000000;7,000000000000000;3,000000000000000;7,000000000000000;0,000000000000000;0,000000000000000;15,000000000000000;20,000000000000000;0,000000000000000;13,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
190;PIO XII;BARRIO;COMUNA 04;17,000000000000000;1280,000000000000000;652,000000000000000;628,000000000000000;217,000000000000000;212,000000000000000;234,000000000000000;198,000000000000000;162,000000000000000;126,000000000000000;84,000000000000000;37,000000000000000;10,000000000000000;411,000000000000000;398,000000000000000;27,000000000000000;117,000000000000000;196,000000000000000;8,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
191;PORTO FINO;BARRIO;COMUNA 09;6,000000000000000;470,000000000000000;212,000000000000000;258,000000000000000;58,000000000000000;47,000000000000000;93,000000000000000;82,000000000000000;67,000000000000000;44,000000000000000;49,000000000000000;17,000000000000000;13,000000000000000;180,000000000000000;163,000000000000000;4,000000000000000;0,000000000000000;3,000000000000000;56,000000000000000;100,000000000000000;0,000000000000000;0,000000000000000
192;PRADOS MUTIS;BARRIO;COMUNA 17;2,000000000000000;1349,000000000000000;630,000000000000000;719,000000000000000;132,000000000000000;180,000000000000000;230,000000000000000;185,000000000000000;178,000000000000000;234,000000000000000;133,000000000000000;50,000000000000000;27,000000000000000;436,000000000000000;419,000000000000000;22,000000000000000;2,000000000000000;1,000000000000000;389,000000000000000;10,000000000000000;0,000000000000000;0,000000000000000
193;PROVENZA;BARRIO;COMUNA 10;93,000000000000000;12583,000000000000000;5754,000000000000000;6829,000000000000000;1237,000000000000000;1398,000000000000000;1979,000000000000000;1928,000000000000000;1571,000000000000000;1692,000000000000000;1409,000000000000000;882,000000000000000;487,000000000000000;4457,000000000000000;4082,000000000000000;353,000000000000000;29,000000000000000;54,000000000000000;335,000000000000000;3455,000000000000000;0,000000000000000;1,000000000000000
194;PUERTA DEL SOL;BARRIO;COMUNA 12;7,000000000000000;379,000000000000000;184,000000000000000;195,000000000000000;25,000000000000000;45,000000000000000;65,000000000000000;60,000000000000000;55,000000000000000;62,000000000000000;41,000000000000000;18,000000000000000;8,000000000000000;152,000000000000000;128,000000000000000;27,000000000000000;0,000000000000000;0,000000000000000;23,000000000000000;100,000000000000000;0,000000000000000;0,000000000000000
195;PUERTO RICO;BARRIO;COMUNA 03;9,000000000000000;528,000000000000000;260,000000000000000;268,000000000000000;77,000000000000000;109,000000000000000;101,000000000000000;89,000000000000000;65,000000000000000;51,000000000000000;18,000000000000000;15,000000000000000;3,000000000000000;177,000000000000000;153,000000000000000;11,000000000000000;120,000000000000000;20,000000000000000;1,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000
196;PUNTA PARAISO;BARRIO;COMUNA 11;21,000000000000000;1769,000000000000000;848,000000000000000;921,000000000000000;337,000000000000000;291,000000000000000;408,000000000000000;307,000000000000000;185,000000000000000;142,000000000000000;61,000000000000000;29,000000000000000;9,000000000000000;692,000000000000000;525,000000000000000;127,000000000000000;103,000000000000000;386,000000000000000;3,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
197;Pantano Santander;A. URBANO;COMUNA 04;1,000000000000000;53,000000000000000;31,000000000000000;22,000000000000000;7,000000000000000;7,000000000000000;10,000000000000000;6,000000000000000;10,000000000000000;2,000000000000000;6,000000000000000;5,000000000000000;0,000000000000000;15,000000000000000;17,000000000000000;0,000000000000000;14,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
198;PorDefinir;BARRIO;COMUNA 04;126,000000000000000;24674,000000000000000;11226,000000000000000;13448,000000000000000;2343,000000000000000;3165,000000000000000;4501,000000000000000;3575,000000000000000;3165,000000000000000;3549,000000000000000;2594,000000000000000;1239,000000000000000;543,000000000000000;8734,000000000000000;8724,000000000000000;643,000000000000000;33,000000000000000;26,000000000000000;1263,000000000000000;6463,000000000000000;3,000000000000000;2,000000000000000
199;Portal de los angeles ASOVIPO*;A. URBANO;COMUNA 01;12,000000000000000;536,000000000000000;269,000000000000000;267,000000000000000;89,000000000000000;89,000000000000000;132,000000000000000;99,000000000000000;63,000000000000000;28,000000000000000;20,000000000000000;12,000000000000000;4,000000000000000;195,000000000000000;170,000000000000000;20,000000000000000;150,000000000000000;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
200;Porvenir;A. RURAL;COMUNA 02;21,000000000000000;992,000000000000000;498,000000000000000;494,000000000000000;171,000000000000000;196,000000000000000;197,000000000000000;180,000000000000000;113,000000000000000;77,000000000000000;38,000000000000000;16,000000000000000;4,000000000000000;408,000000000000000;288,000000000000000;72,000000000000000;214,000000000000000;34,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
201;Puente Narioo;A. URBANO;COMUNA 01;1,000000000000000;140,000000000000000;68,000000000000000;72,000000000000000;34,000000000000000;31,000000000000000;21,000000000000000;23,000000000000000;12,000000000000000;13,000000000000000;3,000000000000000;2,000000000000000;1,000000000000000;44,000000000000000;42,000000000000000;1,000000000000000;34,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
202;QUEBRADA LA IGLESIA;BARRIO;COMUNA 09;17,000000000000000;1224,000000000000000;595,000000000000000;629,000000000000000;158,000000000000000;190,000000000000000;222,000000000000000;199,000000000000000;168,000000000000000;132,000000000000000;88,000000000000000;45,000000000000000;22,000000000000000;414,000000000000000;354,000000000000000;35,000000000000000;5,000000000000000;301,000000000000000;2,000000000000000;0,000000000000000;3,000000000000000;0,000000000000000
203;QUEBRADA LA IGLESIA I;BARRIO;COMUNA 17;9,000000000000000;122,000000000000000;66,000000000000000;56,000000000000000;23,000000000000000;10,000000000000000;27,000000000000000;12,000000000000000;21,000000000000000;18,000000000000000;8,000000000000000;0,000000000000000;3,000000000000000;34,000000000000000;32,000000000000000;1,000000000000000;18,000000000000000;9,000000000000000;5,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
204;QUEBRADA LA IGLESIA II;BARRIO;COMUNA 08;2,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
205;QUINTA DANIA;BARRIO;COMUNA 13;5,000000000000000;507,000000000000000;223,000000000000000;284,000000000000000;50,000000000000000;39,000000000000000;90,000000000000000;90,000000000000000;55,000000000000000;65,000000000000000;58,000000000000000;43,000000000000000;17,000000000000000;238,000000000000000;188,000000000000000;55,000000000000000;0,000000000000000;2,000000000000000;30,000000000000000;121,000000000000000;1,000000000000000;0,000000000000000
206;QUINTA ESTRELLA;BARRIO;COMUNA 05;38,000000000000000;1761,000000000000000;859,000000000000000;902,000000000000000;223,000000000000000;264,000000000000000;350,000000000000000;269,000000000000000;235,000000000000000;248,000000000000000;106,000000000000000;44,000000000000000;22,000000000000000;562,000000000000000;499,000000000000000;32,000000000000000;2,000000000000000;23,000000000000000;456,000000000000000;2,000000000000000;1,000000000000000;0,000000000000000
207;QUINTQ BRIGADA;BARRIO;COMUNA 13;4,000000000000000;1214,000000000000000;583,000000000000000;631,000000000000000;134,000000000000000;148,000000000000000;239,000000000000000;241,000000000000000;155,000000000000000;128,000000000000000;99,000000000000000;47,000000000000000;23,000000000000000;513,000000000000000;449,000000000000000;66,000000000000000;18,000000000000000;15,000000000000000;158,000000000000000;223,000000000000000;0,000000000000000;0,000000000000000
208;REGADERO NORTE;BARRIO;COMUNA 02;19,000000000000000;2213,000000000000000;1074,000000000000000;1139,000000000000000;323,000000000000000;339,000000000000000;409,000000000000000;326,000000000000000;300,000000000000000;249,000000000000000;136,000000000000000;92,000000000000000;39,000000000000000;876,000000000000000;699,000000000000000;117,000000000000000;291,000000000000000;359,000000000000000;18,000000000000000;4,000000000000000;0,000000000000000;0,000000000000000
209;RICAURTE;BARRIO;COMUNA 06;25,000000000000000;2471,000000000000000;1174,000000000000000;1297,000000000000000;269,000000000000000;325,000000000000000;445,000000000000000;441,000000000000000;328,000000000000000;315,000000000000000;168,000000000000000;110,000000000000000;70,000000000000000;878,000000000000000;881,000000000000000;105,000000000000000;7,000000000000000;7,000000000000000;530,000000000000000;181,000000000000000;0,000000000000000;2,000000000000000
210;RINCON DE LA PAZ (17Ene-12Feb);BARRIO;COMUNA 05;21,000000000000000;1083,000000000000000;538,000000000000000;545,000000000000000;218,000000000000000;203,000000000000000;221,000000000000000;167,000000000000000;116,000000000000000;87,000000000000000;46,000000000000000;15,000000000000000;10,000000000000000;297,000000000000000;318,000000000000000;4,000000000000000;274,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
211;RIO DE ORO I;BARRIO;COMUNA 04;18,000000000000000;43,000000000000000;20,000000000000000;23,000000000000000;11,000000000000000;7,000000000000000;8,000000000000000;8,000000000000000;3,000000000000000;3,000000000000000;3,000000000000000;0,000000000000000;0,000000000000000;14,000000000000000;15,000000000000000;0,000000000000000;10,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
212;ROBLES;BARRIO;COMUNA 11;1,000000000000000;237,000000000000000;118,000000000000000;119,000000000000000;27,000000000000000;35,000000000000000;32,000000000000000;44,000000000000000;28,000000000000000;36,000000000000000;17,000000000000000;10,000000000000000;8,000000000000000;69,000000000000000;66,000000000000000;2,000000000000000;0,000000000000000;14,000000000000000;46,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000
213;ROSALTA;BARRIO;COMUNA 01;3,000000000000000;360,000000000000000;168,000000000000000;192,000000000000000;66,000000000000000;77,000000000000000;58,000000000000000;57,000000000000000;44,000000000000000;29,000000000000000;15,000000000000000;7,000000000000000;7,000000000000000;134,000000000000000;115,000000000000000;18,000000000000000;106,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
214;ROo de Oro;A. URBANO;COMUNA 01;3,000000000000000;808,000000000000000;409,000000000000000;399,000000000000000;210,000000000000000;170,000000000000000;143,000000000000000;126,000000000000000;63,000000000000000;51,000000000000000;29,000000000000000;13,000000000000000;3,000000000000000;254,000000000000000;239,000000000000000;4,000000000000000;199,000000000000000;3,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
215;SAN ALONSO;BARRIO;COMUNA 13;60,000000000000000;12396,000000000000000;5497,000000000000000;6899,000000000000000;1160,000000000000000;1382,000000000000000;2406,000000000000000;1949,000000000000000;1524,000000000000000;1658,000000000000000;1217,000000000000000;649,000000000000000;451,000000000000000;5495,000000000000000;4744,000000000000000;852,000000000000000;18,000000000000000;19,000000000000000;162,000000000000000;4042,000000000000000;7,000000000000000;2,000000000000000
216;SAN CRISTOBAL;BARRIO;COMUNA 02;23,000000000000000;835,000000000000000;404,000000000000000;431,000000000000000;123,000000000000000;115,000000000000000;146,000000000000000;115,000000000000000;110,000000000000000;98,000000000000000;59,000000000000000;35,000000000000000;34,000000000000000;281,000000000000000;255,000000000000000;15,000000000000000;67,000000000000000;177,000000000000000;2,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
217;SAN EXPEDITO;BARRIO;COMUNA 16;10,000000000000000;632,000000000000000;309,000000000000000;323,000000000000000;99,000000000000000;109,000000000000000;95,000000000000000;112,000000000000000;83,000000000000000;69,000000000000000;24,000000000000000;28,000000000000000;13,000000000000000;201,000000000000000;175,000000000000000;23,000000000000000;6,000000000000000;158,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
218;SAN FRANCISCO;BARRIO;COMUNA 03;115,000000000000000;14797,000000000000000;6864,000000000000000;7933,000000000000000;1564,000000000000000;1766,000000000000000;3006,000000000000000;2524,000000000000000;1894,000000000000000;1873,000000000000000;1215,000000000000000;571,000000000000000;384,000000000000000;6758,000000000000000;5778,000000000000000;1090,000000000000000;60,000000000000000;138,000000000000000;1419,000000000000000;3533,000000000000000;15,000000000000000;4,000000000000000
219;SAN GERARDO;BARRIO;COMUNA 08;4,000000000000000;504,000000000000000;253,000000000000000;251,000000000000000;65,000000000000000;68,000000000000000;92,000000000000000;84,000000000000000;64,000000000000000;57,000000000000000;31,000000000000000;29,000000000000000;14,000000000000000;155,000000000000000;167,000000000000000;5,000000000000000;4,000000000000000;139,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
220;SAN LUIS;BARRIO;COMUNA 10;23,000000000000000;1745,000000000000000;771,000000000000000;974,000000000000000;147,000000000000000;192,000000000000000;271,000000000000000;234,000000000000000;244,000000000000000;245,000000000000000;232,000000000000000;116,000000000000000;64,000000000000000;536,000000000000000;502,000000000000000;29,000000000000000;8,000000000000000;1,000000000000000;421,000000000000000;57,000000000000000;0,000000000000000;0,000000000000000
221;SAN MARTIN;BARRIO;COMUNA 09;23,000000000000000;3151,000000000000000;1566,000000000000000;1585,000000000000000;424,000000000000000;454,000000000000000;652,000000000000000;577,000000000000000;386,000000000000000;343,000000000000000;170,000000000000000;90,000000000000000;55,000000000000000;1173,000000000000000;1075,000000000000000;69,000000000000000;27,000000000000000;446,000000000000000;517,000000000000000;8,000000000000000;2,000000000000000;0,000000000000000
222;SAN MIGUEL;BARRIO;COMUNA 06;24,000000000000000;3784,000000000000000;1760,000000000000000;2024,000000000000000;431,000000000000000;471,000000000000000;713,000000000000000;516,000000000000000;495,000000000000000;506,000000000000000;334,000000000000000;181,000000000000000;137,000000000000000;1224,000000000000000;1309,000000000000000;96,000000000000000;5,000000000000000;10,000000000000000;1069,000000000000000;4,000000000000000;1,000000000000000;1,000000000000000
223;SAN PEDRO CLAVER;BARRIO;COMUNA 09;14,000000000000000;784,000000000000000;397,000000000000000;387,000000000000000;106,000000000000000;116,000000000000000;168,000000000000000;104,000000000000000;97,000000000000000;96,000000000000000;42,000000000000000;36,000000000000000;19,000000000000000;277,000000000000000;230,000000000000000;22,000000000000000;13,000000000000000;200,000000000000000;3,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000
224;SAN RAFAEL;BARRIO;COMUNA 03;16,000000000000000;1743,000000000000000;832,000000000000000;911,000000000000000;237,000000000000000;256,000000000000000;334,000000000000000;237,000000000000000;226,000000000000000;214,000000000000000;122,000000000000000;67,000000000000000;50,000000000000000;570,000000000000000;616,000000000000000;24,000000000000000;34,000000000000000;411,000000000000000;36,000000000000000;11,000000000000000;1,000000000000000;3,000000000000000
225;SAN VALENTIN;BARRIO;COMUNA 01;7,000000000000000;569,000000000000000;276,000000000000000;293,000000000000000;112,000000000000000;102,000000000000000;128,000000000000000;61,000000000000000;66,000000000000000;59,000000000000000;28,000000000000000;9,000000000000000;4,000000000000000;186,000000000000000;196,000000000000000;13,000000000000000;133,000000000000000;22,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
226;SANTA MARIA;BARRIO;COMUNA 11;3,000000000000000;303,000000000000000;142,000000000000000;161,000000000000000;41,000000000000000;40,000000000000000;61,000000000000000;41,000000000000000;44,000000000000000;43,000000000000000;20,000000000000000;9,000000000000000;4,000000000000000;115,000000000000000;90,000000000000000;12,000000000000000;0,000000000000000;27,000000000000000;63,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
227;SANTANDER;BARRIO;COMUNA 04;21,000000000000000;2253,000000000000000;1067,000000000000000;1186,000000000000000;248,000000000000000;292,000000000000000;366,000000000000000;282,000000000000000;277,000000000000000;371,000000000000000;222,000000000000000;115,000000000000000;80,000000000000000;700,000000000000000;693,000000000000000;27,000000000000000;5,000000000000000;58,000000000000000;496,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
228;SOTOMAYOR;BARRIO;COMUNA 12;31,000000000000000;5432,000000000000000;2338,000000000000000;3094,000000000000000;368,000000000000000;437,000000000000000;679,000000000000000;706,000000000000000;645,000000000000000;809,000000000000000;894,000000000000000;519,000000000000000;375,000000000000000;2663,000000000000000;2279,000000000000000;365,000000000000000;12,000000000000000;11,000000000000000;15,000000000000000;111,000000000000000;762,000000000000000;1311,000000000000000
229;San Gerardo I;A. URBANO;COMUNA 08;3,000000000000000;635,000000000000000;306,000000000000000;329,000000000000000;98,000000000000000;94,000000000000000;143,000000000000000;101,000000000000000;82,000000000000000;56,000000000000000;34,000000000000000;14,000000000000000;13,000000000000000;174,000000000000000;183,000000000000000;7,000000000000000;44,000000000000000;76,000000000000000;42,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
230;San Gerardo II;A. URBANO;COMUNA 08;4,000000000000000;821,000000000000000;406,000000000000000;415,000000000000000;94,000000000000000;127,000000000000000;151,000000000000000;100,000000000000000;107,000000000000000;114,000000000000000;61,000000000000000;45,000000000000000;22,000000000000000;229,000000000000000;248,000000000000000;9,000000000000000;2,000000000000000;204,000000000000000;5,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
231;Santa Barbara;A. RURAL;COMUNA 16;4,000000000000000;135,000000000000000;66,000000000000000;69,000000000000000;13,000000000000000;21,000000000000000;25,000000000000000;19,000000000000000;25,000000000000000;10,000000000000000;13,000000000000000;4,000000000000000;5,000000000000000;50,000000000000000;44,000000000000000;2,000000000000000;1,000000000000000;29,000000000000000;8,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
232;TEJAR NORTE;BARRIO;COMUNA 01;13,000000000000000;918,000000000000000;445,000000000000000;473,000000000000000;138,000000000000000;134,000000000000000;191,000000000000000;150,000000000000000;108,000000000000000;117,000000000000000;43,000000000000000;21,000000000000000;16,000000000000000;313,000000000000000;310,000000000000000;16,000000000000000;27,000000000000000;245,000000000000000;4,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
233;TEJARCITO;BARRIO;COMUNA 01;3,000000000000000;160,000000000000000;82,000000000000000;78,000000000000000;35,000000000000000;25,000000000000000;31,000000000000000;23,000000000000000;18,000000000000000;9,000000000000000;11,000000000000000;8,000000000000000;0,000000000000000;53,000000000000000;45,000000000000000;7,000000000000000;36,000000000000000;6,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
234;TERRAZAS;BARRIO;COMUNA 12;14,000000000000000;1285,000000000000000;575,000000000000000;710,000000000000000;96,000000000000000;127,000000000000000;215,000000000000000;150,000000000000000;182,000000000000000;223,000000000000000;152,000000000000000;95,000000000000000;45,000000000000000;680,000000000000000;509,000000000000000;103,000000000000000;1,000000000000000;1,000000000000000;5,000000000000000;382,000000000000000;101,000000000000000;0,000000000000000
235;TOLEDO PLATA;BARRIO;COMUNA 11;12,000000000000000;1020,000000000000000;461,000000000000000;559,000000000000000;122,000000000000000;129,000000000000000;173,000000000000000;177,000000000000000;104,000000000000000;129,000000000000000;117,000000000000000;44,000000000000000;25,000000000000000;318,000000000000000;316,000000000000000;18,000000000000000;13,000000000000000;131,000000000000000;142,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
236;TRANSICION;BARRIO;COMUNA 02;115,000000000000000;4445,000000000000000;2222,000000000000000;2223,000000000000000;778,000000000000000;787,000000000000000;822,000000000000000;684,000000000000000;510,000000000000000;394,000000000000000;267,000000000000000;135,000000000000000;68,000000000000000;1433,000000000000000;1313,000000000000000;62,000000000000000;1206,000000000000000;35,000000000000000;4,000000000000000;2,000000000000000;0,000000000000000;1,000000000000000
